n_agents,n_arms,agent_to_arm_ratio,arms_per_agent,std,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
100,200,0.5,2,1.0,0.08,1,1000,782860.3183972564,7828.603183972565,1.0,1360.3813068324673
100,200,0.5,2,1.0,0.08,2,1000,794676.1982638747,7946.761982638747,1.0,1414.6720377234492
100,200,0.5,2,1.0,0.08,3,1000,783310.1189778161,7833.101189778161,1.0,1441.7229613564575
100,200,0.5,2,1.0,0.08,4,1000,775548.6053999341,7755.4860539993415,1.0,1305.1425001426628
100,200,0.5,2,1.0,0.08,5,1000,789993.3657122684,7899.933657122684,1.0,1418.1735412510266
100,200,0.5,2,1.0,0.08,6,1000,784571.0605938783,7845.7106059387825,1.0,1391.9902769308153
100,200,0.5,2,1.0,0.08,7,1000,787276.5606107349,7872.7656061073485,1.0,1409.6012418062671
100,200,0.5,2,1.0,0.08,8,1000,795025.4487089033,7950.254487089032,1.0,1427.7622813375995
100,200,0.5,2,1.0,0.08,9,1000,788281.3318822272,7882.813318822272,1.0,1404.8975787611862
100,200,0.5,2,1.0,0.08,10,1000,794139.073787227,7941.390737872271,1.0,1423.6931085892156
100,200,0.5,2,1.0,0.08,11,1000,784058.6706911873,7840.586706911872,1.0,1373.6519545392703
100,200,0.5,2,1.0,0.08,12,1000,797359.2577208043,7973.592577208043,1.0,1444.7138387694565
100,200,0.5,2,1.0,0.08,13,1000,790434.5763897304,7904.345763897304,1.0,1392.1149181324568
100,200,0.5,2,1.0,0.08,14,1000,786587.9524719791,7865.87952471979,1.0,1362.0410303927713
100,200,0.5,2,1.0,0.08,15,1000,772855.8027217174,7728.558027217174,1.0,1336.5722397099462
100,200,0.5,2,1.0,0.08,16,1000,786875.3626254034,7868.753626254034,1.0,1385.283870909087
100,200,0.5,2,1.0,0.08,17,1000,789689.7763420051,7896.897763420051,1.0,1380.5040167981049
100,200,0.5,2,1.0,0.08,18,1000,786986.0451262769,7869.860451262769,1.0,1389.2815516540218
100,200,0.5,2,1.0,0.08,19,1000,782225.0702627042,7822.250702627041,1.0,1423.2771544025472
100,200,0.5,2,1.0,0.08,20,1000,789279.718476177,7892.79718476177,1.0,1368.5252792184165
100,200,0.5,2,1.0,0.08,21,1000,787951.4470704609,7879.514470704609,1.0,1409.539238886662
100,200,0.5,2,1.0,0.08,22,1000,788905.2905194191,7889.052905194191,1.0,1462.4839393258007
100,200,0.5,2,1.0,0.08,23,1000,792709.5843656389,7927.095843656389,1.0,1375.399592870351
100,200,0.5,2,1.0,0.08,24,1000,781610.6978111101,7816.106978111101,1.0,1353.7497779055127
100,200,0.5,2,1.0,0.08,25,1000,799386.0640958485,7993.8606409584845,1.0,1467.151496297824
100,200,0.5,2,1.0,0.08,26,1000,779575.1662729671,7795.751662729671,1.0,1369.3778486188955
100,200,0.5,2,1.0,0.08,27,1000,782282.2656189925,7822.822656189925,1.0,1394.4823674699041
100,200,0.5,2,1.0,0.08,28,1000,786212.1419723987,7862.121419723987,1.0,1362.281491146587
100,200,0.5,2,1.0,0.08,29,1000,787866.3543742504,7878.663543742504,1.0,1394.7015305209084
100,200,0.5,2,1.0,0.08,30,1000,791372.821177549,7913.728211775489,1.0,1399.1154768433282
100,200,0.5,2,1.0,0.08,31,1000,787908.3238300518,7879.083238300518,1.0,1402.3484967483498
100,200,0.5,2,1.0,0.08,32,1000,791830.1443380768,7918.301443380768,1.0,1446.1844124567876
100,200,0.5,2,1.0,0.08,33,1000,792357.8125253303,7923.578125253303,1.0,1401.6322539251912
100,200,0.5,2,1.0,0.08,34,1000,789988.9549497615,7899.889549497615,1.0,1383.4933818345105
100,200,0.5,2,1.0,0.08,35,1000,789235.4029364383,7892.354029364384,1.0,1459.8852829323464
100,200,0.5,2,1.0,0.08,36,1000,789103.7307251854,7891.037307251853,1.0,1358.237926652559
100,200,0.5,2,1.0,0.08,37,1000,782231.052981896,7822.310529818959,1.0,1378.362601839879
100,200,0.5,2,1.0,0.08,38,1000,785023.8370594111,7850.238370594111,1.0,1291.63351532821
100,200,0.5,2,1.0,0.08,39,1000,782773.4150260837,7827.734150260837,1.0,1389.0248121190052
100,200,0.5,2,1.0,0.08,40,1000,783541.5478154742,7835.415478154742,1.0,1364.34546410049
100,200,0.5,2,1.0,0.08,41,1000,772705.198770145,7727.051987701449,1.0,1351.6216580588662
100,200,0.5,2,1.0,0.08,42,1000,787477.3022231299,7874.773022231299,1.0,1389.5188951851858
100,200,0.5,2,1.0,0.08,43,1000,784601.3526651756,7846.0135266517555,1.0,1413.6625328127473
100,200,0.5,2,1.0,0.08,44,1000,790185.4992722804,7901.854992722804,1.0,1365.9560751530285
100,200,0.5,2,1.0,0.08,45,1000,794005.384798667,7940.05384798667,1.0,1461.9785721689548
100,200,0.5,2,1.0,0.08,46,1000,782259.9766393439,7822.599766393439,1.0,1399.7694072344432
100,200,0.5,2,1.0,0.08,47,1000,787962.9984546499,7879.629984546499,1.0,1360.1816815292198
100,200,0.5,2,1.0,0.08,48,1000,786180.6606645782,7861.806606645782,1.0,1385.7190024253216
100,200,0.5,2,1.0,0.08,49,1000,784338.1610335566,7843.381610335566,1.0,1401.8777003450239
100,200,0.5,2,1.0,0.09,0,1000,778409.2652481903,7784.092652481902,1.0,1344.0582626381129
100,200,0.5,2,1.0,0.09,1,1000,777944.721440326,7779.44721440326,1.0,1328.4038047564304
100,200,0.5,2,1.0,0.09,2,1000,788009.029115676,7880.090291156759,1.0,1399.1380927430807
100,200,0.5,2,1.0,0.09,3,1000,789201.7160790507,7892.017160790507,1.0,1358.4169155222291
100,200,0.5,2,1.0,0.09,4,1000,779606.9597413414,7796.069597413414,1.0,1378.2828157351885
100,200,0.5,2,1.0,0.09,5,1000,779921.6990131382,7799.216990131382,1.0,1340.4244506641292
100,200,0.5,2,1.0,0.09,6,1000,783845.3697182774,7838.453697182774,1.0,1424.0066718443177
100,200,0.5,2,1.0,0.09,7,1000,780355.6976495226,7803.556976495226,1.0,1395.1057216786373
100,200,0.5,2,1.0,0.09,8,1000,786935.198229762,7869.35198229762,1.0,1414.8619249348908
100,200,0.5,2,1.0,0.09,9,1000,781117.7905813203,7811.177905813203,1.0,1316.0576737887131
100,200,0.5,2,1.0,0.09,10,1000,788141.9605498492,7881.419605498492,1.0,1386.307727505638
100,200,0.5,2,1.0,0.09,11,1000,781737.621571119,7817.37621571119,1.0,1359.7150416190177
100,200,0.5,2,1.0,0.09,12,1000,787054.496943371,7870.54496943371,1.0,1361.3779486641952
100,200,0.5,2,1.0,0.09,13,1000,787137.0917098097,7871.370917098097,1.0,1413.5422802737926
100,200,0.5,2,1.0,0.09,14,1000,782874.668930085,7828.74668930085,1.0,1367.1329025031591
100,200,0.5,2,1.0,0.09,15,1000,781224.3580881999,7812.243580881998,1.0,1350.3094611294507
100,200,0.5,2,1.0,0.09,16,1000,787748.6381969027,7877.486381969027,1.0,1382.1676748498498
100,200,0.5,2,1.0,0.09,17,1000,779818.8994892375,7798.1889948923745,1.0,1366.436975157821
100,200,0.5,2,1.0,0.09,18,1000,779437.1844954566,7794.371844954567,1.0,1357.8107073296464
100,200,0.5,2,1.0,0.09,19,1000,775790.5038845548,7757.905038845548,1.0,1349.94926318882
100,200,0.5,2,1.0,0.09,20,1000,775279.5871841761,7752.795871841761,1.0,1362.8375985734406
100,200,0.5,2,1.0,0.09,21,1000,783487.8240457873,7834.878240457873,1.0,1344.7151063534204
100,200,0.5,2,1.0,0.09,22,1000,785082.3013737058,7850.823013737058,1.0,1350.2845857286202
100,200,0.5,2,1.0,0.09,23,1000,786009.057989064,7860.090579890641,1.0,1371.5660643173715
100,200,0.5,2,1.0,0.09,24,1000,779241.9433167665,7792.419433167665,1.0,1297.0237189605498
100,200,0.5,2,1.0,0.09,25,1000,775942.8353616104,7759.428353616104,1.0,1348.9238685727344
100,200,0.5,2,1.0,0.09,26,1000,774692.648487,7746.92648487,1.0,1347.457834333384
100,200,0.5,2,1.0,0.09,27,1000,781067.1855049744,7810.671855049744,1.0,1397.816035120208
100,200,0.5,2,1.0,0.09,28,1000,771069.9819100345,7710.699819100346,1.0,1329.1229746738165
100,200,0.5,2,1.0,0.09,29,1000,776763.6335739495,7767.636335739495,1.0,1277.648416903659
100,200,0.5,2,1.0,0.09,30,1000,783613.6714035342,7836.136714035342,1.0,1401.1042947857961
100,200,0.5,2,1.0,0.09,31,1000,778126.3550527412,7781.263550527412,1.0,1293.6663843318356
100,200,0.5,2,1.0,0.09,32,1000,780711.3522174915,7807.113522174915,1.0,1332.604195864241
100,200,0.5,2,1.0,0.09,33,1000,784448.0978938448,7844.480978938448,1.0,1397.6930044371006
100,200,0.5,2,1.0,0.09,34,1000,785763.3347294444,7857.633347294443,1.0,1344.5198517344686
100,200,0.5,2,1.0,0.09,35,1000,782027.1706847367,7820.271706847367,1.0,1324.9015013997998
100,200,0.5,2,1.0,0.09,36,1000,787686.2862218793,7876.862862218793,1.0,1410.2732354529385
100,200,0.5,2,1.0,0.09,37,1000,785898.6961518497,7858.986961518497,1.0,1371.2790926889215
100,200,0.5,2,1.0,0.09,38,1000,779703.8736948492,7797.038736948492,1.0,1387.6880561440796
100,200,0.5,2,1.0,0.09,39,1000,779076.5455975572,7790.765455975572,1.0,1381.4121888663242
100,200,0.5,2,1.0,0.09,40,1000,779387.0198937142,7793.870198937142,1.0,1346.731666954767
100,200,0.5,2,1.0,0.09,41,1000,787194.7475225644,7871.947475225644,1.0,1361.60664916454
100,200,0.5,2,1.0,0.09,42,1000,780258.992569946,7802.58992569946,1.0,1361.3982471214422
100,200,0.5,2,1.0,0.09,43,1000,780200.6448071491,7802.006448071491,1.0,1348.1773224910733
100,200,0.5,2,1.0,0.09,44,1000,783068.9197857259,7830.6891978572585,1.0,1361.375344531257
100,200,0.5,2,1.0,0.09,45,1000,782717.2608725781,7827.172608725781,1.0,1406.1168892116536
100,200,0.5,2,1.0,0.09,46,1000,781999.7441901484,7819.997441901484,1.0,1379.2420126335082
100,200,0.5,2,1.0,0.09,47,1000,776385.9666109519,7763.859666109519,1.0,1317.679806729986
100,200,0.5,2,1.0,0.09,48,1000,777844.6630085703,7778.446630085703,1.0,1340.905585407439
100,200,0.5,2,1.0,0.09,49,1000,778262.4709558515,7782.624709558515,1.0,1374.797389179749
100,200,0.5,2,1.0,0.1,0,1000,770470.4488321247,7704.7044883212475,1.0,1319.193408298283
100,200,0.5,2,1.0,0.1,1,1000,772192.2895197701,7721.922895197701,1.0,1319.924787927292
100,200,0.5,2,1.0,0.1,2,1000,780722.4731827948,7807.224731827948,1.0,1387.7273468148944
100,200,0.5,2,1.0,0.1,3,1000,770862.9303594605,7708.6293035946055,1.0,1293.9841068054252
100,200,0.5,2,1.0,0.1,4,1000,774843.6666321469,7748.43666632147,1.0,1359.0361083468858
100,200,0.5,2,1.0,0.1,5,1000,769826.1063682629,7698.261063682629,1.0,1284.4429642229316
100,200,0.5,2,1.0,0.1,6,1000,774834.5728872516,7748.345728872516,1.0,1325.3597773789543
100,200,0.5,2,1.0,0.1,7,1000,772008.6195420746,7720.086195420747,1.0,1290.03903981885
100,200,0.5,2,1.0,0.1,8,1000,772538.3191022318,7725.383191022318,1.0,1296.7527511980456
100,200,0.5,2,1.0,0.1,9,1000,776851.3240007844,7768.513240007845,1.0,1309.9450234161375
100,200,0.5,2,1.0,0.1,10,1000,776160.9281272969,7761.6092812729685,1.0,1370.339955617997
100,200,0.5,2,1.0,0.1,11,1000,762797.6845325778,7627.9768453257775,1.0,1251.2199981198044
100,200,0.5,2,1.0,0.1,12,1000,773244.7088795195,7732.447088795195,1.0,1272.8369177755935
100,200,0.5,2,1.0,0.1,13,1000,770041.6257366951,7700.416257366951,1.0,1356.8352786274543
100,200,0.5,2,1.0,0.1,14,1000,776857.7362865562,7768.5773628655625,1.0,1342.0326243283025
100,200,0.5,2,1.0,0.1,15,1000,771959.0099998794,7719.590099998794,1.0,1345.5218717728574
100,200,0.5,2,1.0,0.1,16,1000,777249.3023023373,7772.493023023372,1.0,1343.5056700775133
100,200,0.5,2,1.0,0.1,17,1000,774615.8639204457,7746.158639204456,1.0,1294.6042870639485
100,200,0.5,2,1.0,0.1,18,1000,775710.2454634157,7757.102454634158,1.0,1294.1689611581753
100,200,0.5,2,1.0,0.1,19,1000,774957.5961905605,7749.575961905605,1.0,1348.9573606232007
100,200,0.5,2,1.0,0.1,20,1000,775991.4343032701,7759.9143430327,1.0,1312.7617470280434
100,200,0.5,2,1.0,0.1,21,1000,777269.1647570125,7772.6916475701255,1.0,1290.489381328019
100,200,0.5,2,1.0,0.1,22,1000,783336.7988737143,7833.367988737143,1.0,1357.9302295491239
100,200,0.5,2,1.0,0.1,23,1000,785886.481344949,7858.86481344949,1.0,1381.6746838667118
100,200,0.5,2,1.0,0.1,24,1000,775497.0576144486,7754.970576144486,1.0,1305.8506185795916
100,200,0.5,2,1.0,0.1,25,1000,776120.1186155729,7761.201186155729,1.0,1365.9761852640033
100,200,0.5,2,1.0,0.1,26,1000,770360.789178065,7703.60789178065,1.0,1320.19407059692
100,200,0.5,2,1.0,0.1,27,1000,783669.2231632853,7836.692231632853,1.0,1432.1625511329103
100,200,0.5,2,1.0,0.1,28,1000,784269.158946497,7842.69158946497,1.0,1365.794651534326
100,200,0.5,2,1.0,0.1,29,1000,773669.530813337,7736.6953081333695,1.0,1321.8812910501636
100,200,0.5,2,1.0,0.1,30,1000,781119.2310037105,7811.192310037105,1.0,1376.0345214010997
100,200,0.5,2,1.0,0.1,31,1000,773062.7397244613,7730.627397244613,1.0,1302.1383562528376
100,200,0.5,2,1.0,0.1,32,1000,775153.2968359247,7751.532968359247,1.0,1337.187744297906
100,200,0.5,2,1.0,0.1,33,1000,773175.3471604615,7731.753471604615,1.0,1356.5967367656933
100,200,0.5,2,1.0,0.1,34,1000,780596.3657449029,7805.963657449029,1.0,1394.1909388640402
100,200,0.5,2,1.0,0.1,35,1000,774099.9577919464,7740.999577919463,1.0,1301.6453954137264
100,200,0.5,2,1.0,0.1,36,1000,771074.5533540708,7710.745533540708,1.0,1314.7703998861755
100,200,0.5,2,1.0,0.1,37,1000,778811.4625568136,7788.114625568136,1.0,1360.0237942156898
100,200,0.5,2,1.0,0.1,38,1000,779372.5622284667,7793.725622284667,1.0,1335.801238504267
100,200,0.5,2,1.0,0.1,39,1000,774053.5386949534,7740.535386949534,1.0,1266.935382266006
100,200,0.5,2,1.0,0.1,40,1000,772818.8804297518,7728.188804297518,1.0,1372.668095350998
100,200,0.5,2,1.0,0.1,41,1000,771539.7796147312,7715.397796147312,1.0,1295.6938509419342
100,200,0.5,2,1.0,0.1,42,1000,772830.0699672074,7728.300699672074,1.0,1348.906080315109
100,200,0.5,2,1.0,0.1,43,1000,778003.7748008966,7780.037748008966,1.0,1332.7829781713826
100,200,0.5,2,1.0,0.1,44,1000,771429.8103793935,7714.298103793935,1.0,1327.4963420413285
100,200,0.5,2,1.0,0.1,45,1000,777712.7785229898,7777.127785229898,1.0,1347.9673273092499
100,200,0.5,2,1.0,0.1,46,1000,780390.8682531673,7803.908682531673,1.0,1378.0423448481201
100,200,0.5,2,1.0,0.1,47,1000,767475.8113675195,7674.758113675195,1.0,1252.2909996177468
100,200,0.5,2,1.0,0.1,48,1000,775951.538619669,7759.51538619669,1.0,1296.9194285103376
100,200,0.5,2,1.0,0.1,49,1000,772001.0889236168,7720.010889236168,1.0,1332.433740626842
100,200,0.5,2,1.0,0.12,0,1000,770528.4843319757,7705.284843319757,1.0,1258.9560639853387
100,200,0.5,2,1.0,0.12,1,1000,763464.1759302324,7634.641759302324,1.0,1225.0335254659994
100,200,0.5,2,1.0,0.12,2,1000,763951.5953430195,7639.515953430195,1.0,1288.5511645104239
100,200,0.5,2,1.0,0.12,3,1000,770184.4541612945,7701.844541612945,1.0,1284.033687677024
100,200,0.5,2,1.0,0.12,4,1000,768606.464019421,7686.06464019421,1.0,1207.3173328481655
100,200,0.5,2,1.0,0.12,5,1000,763217.6512315152,7632.176512315153,1.0,1226.2790001600852
100,200,0.5,2,1.0,0.12,6,1000,764252.8719749025,7642.528719749024,1.0,1242.7869721776242
100,200,0.5,2,1.0,0.12,7,1000,763285.1804379876,7632.851804379876,1.0,1287.4205572482522
100,200,0.5,2,1.0,0.12,8,1000,764003.791525446,7640.03791525446,1.0,1333.4902237344575
100,200,0.5,2,1.0,0.12,9,1000,769103.5749815656,7691.035749815655,1.0,1283.0978235366008
100,200,0.5,2,1.0,0.12,10,1000,773226.5717673894,7732.265717673894,1.0,1282.7442776105675
100,200,0.5,2,1.0,0.12,11,1000,763712.0013754057,7637.120013754057,1.0,1223.2530727139167
100,200,0.5,2,1.0,0.12,12,1000,771565.1917103552,7715.6519171035525,1.0,1334.1806727519363
100,200,0.5,2,1.0,0.12,13,1000,768216.1180281942,7682.161180281942,1.0,1238.6354508439213
100,200,0.5,2,1.0,0.12,14,1000,764047.6159207077,7640.476159207077,1.0,1283.6038069206716
100,200,0.5,2,1.0,0.12,15,1000,766849.4011919403,7668.494011919403,1.0,1231.6221422905526
100,200,0.5,2,1.0,0.12,16,1000,765483.4872408309,7654.834872408309,1.0,1245.126670810787
100,200,0.5,2,1.0,0.12,17,1000,763844.4765691312,7638.444765691313,1.0,1207.734480602666
100,200,0.5,2,1.0,0.12,18,1000,761964.9725488961,7619.649725488961,1.0,1268.304581141815
100,200,0.5,2,1.0,0.12,19,1000,761132.8142949564,7611.328142949564,1.0,1178.6145833483097
100,200,0.5,2,1.0,0.12,20,1000,769599.058406519,7695.99058406519,1.0,1277.3599691516113
100,200,0.5,2,1.0,0.12,21,1000,769919.1165000768,7699.191165000769,1.0,1316.42764624942
100,200,0.5,2,1.0,0.12,22,1000,768605.4871102691,7686.054871102691,1.0,1238.7303062641079
100,200,0.5,2,1.0,0.12,23,1000,756571.4791145006,7565.714791145006,1.0,1212.3939365854606
100,200,0.5,2,1.0,0.12,24,1000,757083.347764371,7570.83347764371,1.0,1192.5384981564662
100,200,0.5,2,1.0,0.12,25,1000,760670.005768369,7606.70005768369,1.0,1238.969230846686
100,200,0.5,2,1.0,0.12,26,1000,754068.4611217214,7540.684611217214,1.0,1197.4905187690158
100,200,0.5,2,1.0,0.12,27,1000,760209.5596333661,7602.095596333661,1.0,1200.5214311589464
100,200,0.5,2,1.0,0.12,28,1000,759703.7135819792,7597.037135819792,1.0,1191.1797755989146
100,200,0.5,2,1.0,0.12,29,1000,764336.6900243628,7643.366900243627,1.0,1266.8153031689783
100,200,0.5,2,1.0,0.12,30,1000,763968.1933850449,7639.681933850449,1.0,1256.6079785021093
100,200,0.5,2,1.0,0.12,31,1000,758707.8532165198,7587.078532165198,1.0,1234.054611134631
100,200,0.5,2,1.0,0.12,32,1000,764822.2733001311,7648.222733001311,1.0,1285.644691534323
100,200,0.5,2,1.0,0.12,33,1000,770253.5784250529,7702.535784250529,1.0,1355.267293304933
100,200,0.5,2,1.0,0.12,34,1000,764667.5626603403,7646.6756266034035,1.0,1225.3286166169298
100,200,0.5,2,1.0,0.12,35,1000,770685.2206167312,7706.852206167312,1.0,1257.8547620706656
100,200,0.5,2,1.0,0.12,36,1000,766992.9253026036,7669.929253026036,1.0,1282.2639269330257
100,200,0.5,2,1.0,0.12,37,1000,769013.106232457,7690.13106232457,1.0,1267.890941458323
100,200,0.5,2,1.0,0.12,38,1000,766659.7972469702,7666.597972469703,1.0,1310.7688158748554
100,200,0.5,2,1.0,0.12,39,1000,768361.4745566974,7683.614745566974,1.0,1254.1726583114064
100,200,0.5,2,1.0,0.12,40,1000,769041.6361044933,7690.416361044933,1.0,1291.3619320991684
100,200,0.5,2,1.0,0.12,41,1000,764605.8131198016,7646.058131198016,1.0,1244.3138703873576
100,200,0.5,2,1.0,0.12,42,1000,768162.6244778734,7681.626244778734,1.0,1245.6002986846686
100,200,0.5,2,1.0,0.12,43,1000,767861.9545606881,7678.619545606881,1.0,1276.6635474087666
100,200,0.5,2,1.0,0.12,44,1000,763629.8571865018,7636.298571865019,1.0,1244.254949665965
100,200,0.5,2,1.0,0.12,45,1000,767084.7636801535,7670.847636801535,1.0,1246.8467560944598
100,200,0.5,2,1.0,0.12,46,1000,758489.7743414501,7584.897743414501,1.0,1230.9093250384058
100,200,0.5,2,1.0,0.12,47,1000,764991.2628492527,7649.912628492527,1.0,1267.0236944646858
100,200,0.5,2,1.0,0.12,48,1000,772759.0388431351,7727.590388431351,1.0,1345.4976965088904
100,200,0.5,2,1.0,0.12,49,1000,759485.22628117,7594.852262811701,1.0,1282.2442623093414
100,200,0.5,2,1.0,0.14,0,1000,759534.7486162216,7595.347486162216,1.0,1210.445513778835
100,200,0.5,2,1.0,0.14,1,1000,752589.4900472175,7525.894900472174,1.0,1172.2926668285343
100,200,0.5,2,1.0,0.14,2,1000,745326.2889418566,7453.2628894185655,1.0,1144.0275074381016
100,200,0.5,2,1.0,0.14,3,1000,749914.4037517045,7499.144037517045,1.0,1215.4820572073386
100,200,0.5,2,1.0,0.14,4,1000,751302.941926614,7513.02941926614,1.0,1161.548300196462
100,200,0.5,2,1.0,0.14,5,1000,749581.0733155402,7495.810733155402,1.0,1160.6603117994187
100,200,0.5,2,1.0,0.14,6,1000,751694.588419101,7516.94588419101,1.0,1199.1538725118278
100,200,0.5,2,1.0,0.14,7,1000,746407.6691877804,7464.076691877804,1.0,1193.782624967295
100,200,0.5,2,1.0,0.14,8,1000,751379.2071783444,7513.792071783444,1.0,1152.3252115355972
100,200,0.5,2,1.0,0.14,9,1000,754230.9223812319,7542.309223812319,1.0,1165.9250614926116
100,200,0.5,2,1.0,0.14,10,1000,754856.4517636851,7548.564517636851,1.0,1191.6104302312451
100,200,0.5,2,1.0,0.14,11,1000,756183.3818133541,7561.833818133541,1.0,1187.0080499112905
100,200,0.5,2,1.0,0.14,12,1000,762580.6873410012,7625.8068734100125,1.0,1217.8327878366683
100,200,0.5,2,1.0,0.14,13,1000,755069.6825229863,7550.696825229863,1.0,1217.7637146755087
100,200,0.5,2,1.0,0.14,14,1000,759582.1384596772,7595.821384596772,1.0,1220.0701812256634
100,200,0.5,2,1.0,0.14,15,1000,748649.0506043319,7486.490506043319,1.0,1169.2407217168127
100,200,0.5,2,1.0,0.14,16,1000,756077.393352159,7560.773933521589,1.0,1191.0841731443518
100,200,0.5,2,1.0,0.14,17,1000,752507.4469098236,7525.074469098236,1.0,1112.1689576793574
100,200,0.5,2,1.0,0.14,18,1000,749778.359702825,7497.7835970282495,1.0,1147.3501093498214
100,200,0.5,2,1.0,0.14,19,1000,753520.5471752866,7535.205471752865,1.0,1157.2090517260087
100,200,0.5,2,1.0,0.14,20,1000,753912.0727317014,7539.120727317014,1.0,1165.2420605146447
100,200,0.5,2,1.0,0.14,21,1000,753686.3539389309,7536.863539389309,1.0,1229.000509370245
100,200,0.5,2,1.0,0.14,22,1000,759679.7639011056,7596.797639011056,1.0,1241.2236385981096
100,200,0.5,2,1.0,0.14,23,1000,748332.674338764,7483.326743387641,1.0,1161.427837694793
100,200,0.5,2,1.0,0.14,24,1000,748097.4889711663,7480.974889711663,1.0,1156.0254642549435
100,200,0.5,2,1.0,0.14,25,1000,749454.5054777276,7494.545054777276,1.0,1119.747451993446
100,200,0.5,2,1.0,0.14,26,1000,750757.6366172895,7507.576366172895,1.0,1197.1573777012718
100,200,0.5,2,1.0,0.14,27,1000,753489.643788892,7534.8964378889195,1.0,1210.1288768689105
100,200,0.5,2,1.0,0.14,28,1000,755207.3694039788,7552.073694039788,1.0,1198.260174838682
100,200,0.5,2,1.0,0.14,29,1000,750479.7573217178,7504.797573217178,1.0,1148.3367143108335
100,200,0.5,2,1.0,0.14,30,1000,750216.4023136192,7502.164023136192,1.0,1191.3424285522972
100,200,0.5,2,1.0,0.14,31,1000,747185.2951107662,7471.852951107662,1.0,1159.200100143583
100,200,0.5,2,1.0,0.14,32,1000,757375.194164477,7573.75194164477,1.0,1202.8543702787024
100,200,0.5,2,1.0,0.14,33,1000,754198.804229411,7541.98804229411,1.0,1158.314703331653
100,200,0.5,2,1.0,0.14,34,1000,754235.4604430103,7542.354604430103,1.0,1217.716303716764
100,200,0.5,2,1.0,0.14,35,1000,755976.3853535214,7559.763853535214,1.0,1198.2665760443203
100,200,0.5,2,1.0,0.14,36,1000,759742.0450715022,7597.4204507150225,1.0,1207.8449603080646
100,200,0.5,2,1.0,0.14,37,1000,752769.4301139333,7527.694301139333,1.0,1204.4529036080266
100,200,0.5,2,1.0,0.14,38,1000,755631.8836420964,7556.3188364209645,1.0,1182.0110524812862
100,200,0.5,2,1.0,0.14,39,1000,753438.146237459,7534.38146237459,1.0,1206.1192182792604
100,200,0.5,2,1.0,0.14,40,1000,756941.1593285449,7569.411593285448,1.0,1174.471396620398
100,200,0.5,2,1.0,0.14,41,1000,754077.0960249216,7540.770960249216,1.0,1190.7857041998154
100,200,0.5,2,1.0,0.14,42,1000,746490.0883129806,7464.900883129806,1.0,1101.7763515503434
100,200,0.5,2,1.0,0.14,43,1000,749904.9086079404,7499.049086079404,1.0,1165.0797142438698
100,200,0.5,2,1.0,0.14,44,1000,746880.2038590147,7468.802038590146,1.0,1109.0941728738367
100,200,0.5,2,1.0,0.14,45,1000,749032.852569582,7490.328525695821,1.0,1210.6022624421869
100,200,0.5,2,1.0,0.14,46,1000,750635.9259750056,7506.3592597500565,1.0,1189.138055916088
100,200,0.5,2,1.0,0.14,47,1000,752016.2512145725,7520.162512145725,1.0,1149.0619841021714
100,200,0.5,2,1.0,0.14,48,1000,756014.7107038923,7560.1471070389225,1.0,1188.3171872139617
100,200,0.5,2,1.0,0.14,49,1000,748905.2179868466,7489.052179868466,1.0,1133.8669147257744
100,200,0.5,2,1.0,0.16,0,1000,736072.7824103897,7360.727824103898,1.0,1089.8357502981203
100,200,0.5,2,1.0,0.16,1,1000,739216.7064358589,7392.1670643585885,1.0,1089.134517151315
100,200,0.5,2,1.0,0.16,2,1000,734411.0571055693,7344.110571055693,1.0,1053.8770739438796
100,200,0.5,2,1.0,0.16,3,1000,741880.9553568192,7418.809553568192,1.0,1163.4286164370715
100,200,0.5,2,1.0,0.16,4,1000,733672.7226175229,7336.72722617523,1.0,1036.7758576350789
100,200,0.5,2,1.0,0.16,5,1000,737142.588227534,7371.42588227534,1.0,1120.5582009041855
100,200,0.5,2,1.0,0.16,6,1000,739569.0440227505,7395.690440227505,1.0,1139.0123974495611
100,200,0.5,2,1.0,0.16,7,1000,739528.481746857,7395.2848174685705,1.0,1154.498879768206
100,200,0.5,2,1.0,0.16,8,1000,739603.4383310073,7396.034383310072,1.0,1052.2293408155335
100,200,0.5,2,1.0,0.16,9,1000,741022.0666588183,7410.220666588183,1.0,1072.1480306930412
