n_agents,n_arms,epsilon,seed,steps,group_total_reward,mean_agent_reward,collision_rate,reward_inequality
4,3,0.3,42,1000,4073.759370413322,1018.4398426033305,1.0,93.24374574198846
4,3,0.3,43,1000,3986.481785495929,996.6204463739823,1.0,113.1973509937492
4,3,0.3,44,1000,3671.0401600917703,917.7600400229426,1.0,93.72491860508393
4,3,0.3,45,1000,3842.075341239795,960.5188353099487,1.0,58.52457281266883
4,3,0.3,46,1000,3751.96485109808,937.99121277452,1.0,68.53499838120165
4,3,0.3,47,1000,3880.45583194601,970.1139579865026,1.0,112.04104456506356
4,3,0.3,48,1000,3679.9919206350105,919.9979801587526,1.0,108.49613431493421
4,3,0.3,49,1000,4062.3530762917544,1015.5882690729386,1.0,95.3351531815817
6,3,0.0,0,1000,982.6178422859954,163.76964038099922,1.0,0.0
6,3,0.0,1,1000,1966.5232744444666,327.75387907407776,1.0,0.0
6,3,0.0,2,1000,1006.3195903036086,167.7199317172681,1.0,0.0
6,3,0.0,3,1000,1032.9186226493055,172.15310377488424,1.0,0.0
6,3,0.0,4,1000,999.8707691271495,166.64512818785826,1.0,0.0
6,3,0.0,5,1000,990.9669011004244,165.16115018340406,1.0,0.0
6,3,0.0,6,1000,1946.2163770030552,324.36939616717586,1.0,0.0
6,3,0.0,7,1000,997.8496209030035,166.3082701505006,1.0,0.0
6,3,0.0,8,1000,989.6250678053435,164.93751130089058,1.0,0.0
6,3,0.0,9,1000,987.7073486296105,164.6178914382684,1.0,0.0
6,3,0.0,10,1000,986.1933231211816,164.36555385353026,1.0,0.0
6,3,0.0,11,1000,985.1587515535368,164.1931252589228,1.0,0.0
6,3,0.0,12,1000,1009.2128521186157,168.2021420197693,1.0,0.0
6,3,0.0,13,1000,1043.8362732718272,173.97271221197119,1.0,0.0
6,3,0.0,14,1000,2016.6808490336164,336.11347483893604,1.0,0.0
6,3,0.0,15,1000,1029.747093637056,171.624515606176,1.0,0.0
6,3,0.0,16,1000,1013.4115096155075,168.90191826925124,1.0,0.0
6,3,0.0,17,1000,993.3353351283934,165.55588918806555,1.0,0.0
6,3,0.0,18,1000,1997.4603182183773,332.9100530363962,1.0,0.0
6,3,0.0,19,1000,984.3630724419927,164.06051207366545,1.0,0.0
6,3,0.0,20,1000,1022.0468717945267,170.3411452990878,1.0,0.0
6,3,0.0,21,1000,1021.0310299704407,170.17183832840678,1.0,0.0
6,3,0.0,22,1000,1016.3601196315254,169.39335327192092,1.0,0.0
6,3,0.0,23,1000,992.4789243650124,165.4131540608354,1.0,0.0
6,3,0.0,24,1000,1057.838035917397,176.30633931956618,1.0,0.0
6,3,0.0,25,1000,1010.7895498375925,168.4649249729321,1.0,0.0
6,3,0.0,26,1000,1009.6168704329261,168.2694784054877,1.0,0.0
6,3,0.0,27,1000,1005.9725583025869,167.66209305043114,1.0,0.0
6,3,0.0,28,1000,965.7849753517906,160.96416255863178,1.0,0.0
6,3,0.0,29,1000,1972.9616309795388,328.8269384965898,1.0,0.0
6,3,0.0,30,1000,1980.515059955577,330.0858433259295,1.0,0.0
6,3,0.0,31,1000,1056.0755655688279,176.01259426147132,1.0,0.0
6,3,0.0,32,1000,978.4384719983206,163.07307866638675,1.0,0.0
6,3,0.0,33,1000,964.3574602972899,160.72624338288165,1.0,0.0
6,3,0.0,34,1000,996.1754810360161,166.02924683933603,1.0,0.0
6,3,0.0,35,1000,2013.7274736934933,335.6212456155822,1.0,0.0
6,3,0.0,36,1000,950.828297705661,158.4713829509435,1.0,0.0
6,3,0.0,37,1000,899.930511597099,149.9884185995165,1.0,0.0
6,3,0.0,38,1000,976.7929431337022,162.79882385561703,1.0,0.0
6,3,0.0,39,1000,979.6436391505456,163.27393985842426,1.0,0.0
6,3,0.0,40,1000,997.9739084220604,166.32898473701007,1.0,0.0
6,3,0.0,41,1000,1044.7388257899408,174.12313763165682,1.0,0.0
6,3,0.0,42,1000,971.2117746947571,161.86862911579286,1.0,0.0
6,3,0.0,43,1000,1961.145996544047,326.8576660906745,1.0,0.0
6,3,0.0,44,1000,1010.6046607233662,168.43411012056103,1.0,0.0
6,3,0.0,45,1000,1040.9014866921227,173.4835811153538,1.0,0.0
6,3,0.0,46,1000,1979.854360823843,329.9757268039738,1.0,0.0
6,3,0.0,47,1000,953.7877614664303,158.96462691107172,1.0,0.0
6,3,0.0,48,1000,948.1479711131785,158.02466185219643,1.0,0.0
6,3,0.0,49,1000,1006.3415894301528,167.7235982383588,1.0,0.0
6,3,0.01,0,1000,4339.637004404638,723.2728340674397,1.0,106.44672131767766
6,3,0.01,1,1000,3924.5047317179497,654.0841219529916,1.0,90.77342399691655
6,3,0.01,2,1000,4212.695587670407,702.1159312784011,1.0,111.0110940783214
6,3,0.01,3,1000,4196.986079644724,699.4976799407873,1.0,232.40752757140743
6,3,0.01,4,1000,4103.452342623328,683.9087237705547,1.0,101.9601142075199
6,3,0.01,5,1000,4384.998589065656,730.8330981776094,1.0,84.74816062704168
6,3,0.01,6,1000,4422.6269611983025,737.1044935330505,1.0,169.61076831303993
6,3,0.01,7,1000,3835.6778754957036,639.2796459159506,1.0,193.13407635554046
6,3,0.01,8,1000,4359.971807417016,726.661967902836,1.0,153.23902359136886
6,3,0.01,9,1000,4508.484605000655,751.4141008334426,1.0,128.46125831958176
6,3,0.01,10,1000,4257.717425130969,709.6195708551614,1.0,85.58691389657159
6,3,0.01,11,1000,4201.417316620374,700.2362194367289,1.0,128.51091642704299
6,3,0.01,12,1000,4125.729436052751,687.6215726754585,1.0,87.88053832577702
6,3,0.01,13,1000,4367.138165592513,727.8563609320855,1.0,82.34501145407535
6,3,0.01,14,1000,4047.2670593023654,674.5445098837275,1.0,103.45641281041837
6,3,0.01,15,1000,3399.252505258734,566.542084209789,1.0,72.81362675359495
6,3,0.01,16,1000,4567.40112545615,761.2335209093584,1.0,139.4762884116252
6,3,0.01,17,1000,4311.106300142699,718.5177166904499,1.0,137.9133598755103
6,3,0.01,18,1000,4398.961968347423,733.1603280579038,1.0,135.11938975740495
6,3,0.01,19,1000,4341.86035496778,723.64339249463,1.0,77.63329065020696
6,3,0.01,20,1000,4323.454463815805,720.5757439693008,1.0,87.93333389924528
6,3,0.01,21,1000,4290.231117975373,715.0385196625622,1.0,115.36761382124146
6,3,0.01,22,1000,4443.417026023911,740.5695043373184,1.0,101.1510830294026
6,3,0.01,23,1000,3599.5645039155447,599.9274173192574,1.0,93.91303993653658
6,3,0.01,24,1000,3995.6904705935426,665.9484117655904,1.0,132.66609362494202
6,3,0.01,25,1000,4145.080943210923,690.8468238684871,1.0,215.30470425137534
6,3,0.01,26,1000,3455.8519629533093,575.9753271588849,1.0,83.1347078232743
6,3,0.01,27,1000,3302.7938869737163,550.4656478289527,1.0,109.75228180190133
6,3,0.01,28,1000,4413.608928938351,735.6014881563918,1.0,128.20174014706834
6,3,0.01,29,1000,4055.2872984728715,675.8812164121452,1.0,94.15768599069666
6,3,0.01,30,1000,4300.889948574813,716.8149914291356,1.0,148.21380390554882
6,3,0.01,31,1000,3421.6904750131685,570.2817458355281,1.0,139.39851916794422
6,3,0.01,32,1000,4533.531357000675,755.5885595001124,1.0,104.0766205832433
6,3,0.01,33,1000,4464.9032182475175,744.1505363745863,1.0,97.45700465535609
6,3,0.01,34,1000,4087.594438774305,681.2657397957175,1.0,91.6248347668034
6,3,0.01,35,1000,4196.26198071846,699.37699678641,1.0,88.3637618636499
6,3,0.01,36,1000,4370.0258728046,728.3376454674334,1.0,100.2706555878815
6,3,0.01,37,1000,4359.696407306643,726.6160678844404,1.0,94.38224956994662
6,3,0.01,38,1000,3643.3398057023956,607.2233009503992,1.0,145.8755869126805
6,3,0.01,39,1000,4519.066382714767,753.1777304524612,1.0,112.76003109892983
6,3,0.01,40,1000,4255.685323695695,709.2808872826158,1.0,130.7168323896564
6,3,0.01,41,1000,4365.098364051914,727.5163940086524,1.0,85.52956467660243
6,3,0.01,42,1000,3505.1277042185206,584.1879507030868,1.0,88.26362276575982
6,3,0.01,43,1000,4258.513716928767,709.7522861547945,1.0,84.27233149923428
6,3,0.01,44,1000,4419.519908790131,736.5866514650219,1.0,114.30894572358778
6,3,0.01,45,1000,3401.716919231607,566.9528198719345,1.0,97.18336324283084
6,3,0.01,46,1000,4385.38049122589,730.8967485376484,1.0,94.83616593853338
6,3,0.01,47,1000,3381.1434097704764,563.5239016284128,1.0,89.06769605359409
6,3,0.01,48,1000,3642.7653372977675,607.1275562162946,1.0,102.55876278898923
6,3,0.01,49,1000,4348.5279872387355,724.7546645397892,1.0,138.67764557342986
6,3,0.05,0,1000,4407.14919737636,734.5248662293933,1.0,84.1887150797267
6,3,0.05,1,1000,4498.976642103769,749.8294403506283,1.0,92.83705882231754
6,3,0.05,2,1000,4493.045800210944,748.8409667018241,1.0,118.70284312712256
6,3,0.05,3,1000,4464.152118771404,744.0253531285674,1.0,98.06508406314981
6,3,0.05,4,1000,4415.381288557074,735.896881426179,1.0,118.57876941383377
6,3,0.05,5,1000,4410.420199481724,735.070033246954,1.0,80.90092055308055
6,3,0.05,6,1000,4473.223412818343,745.5372354697238,1.0,82.2863129308176
6,3,0.05,7,1000,4492.59456410391,748.7657606839849,1.0,95.24774403755397
6,3,0.05,8,1000,4426.051752227399,737.6752920378999,1.0,62.95629394289782
6,3,0.05,9,1000,4265.699118836959,710.9498531394933,1.0,46.231259091301304
6,3,0.05,10,1000,4463.0294881899845,743.8382480316641,1.0,86.36518320672201
6,3,0.05,11,1000,4429.933123646121,738.3221872743535,1.0,109.44229305914497
6,3,0.05,12,1000,4493.138560448027,748.8564267413379,1.0,99.77277651663073
6,3,0.05,13,1000,4436.823011853116,739.4705019755194,1.0,68.62344775348883
6,3,0.05,14,1000,4493.474154005119,748.9123590008531,1.0,91.74560769208512
6,3,0.05,15,1000,4527.382976664556,754.5638294440927,1.0,102.49825779958424
6,3,0.05,16,1000,4504.015421929135,750.6692369881893,1.0,85.42208496396535
6,3,0.05,17,1000,4168.200000905329,694.7000001508882,1.0,69.29134182825139
6,3,0.05,18,1000,4351.1239002599295,725.1873167099883,1.0,158.27603546066953
6,3,0.05,19,1000,4428.901355777549,738.1502259629248,1.0,88.96863624222516
6,3,0.05,20,1000,4436.0241114350165,739.337351905836,1.0,93.11316741751845
6,3,0.05,21,1000,4455.537572928152,742.5895954880253,1.0,90.11328343241757
6,3,0.05,22,1000,4350.158632517462,725.0264387529104,1.0,87.32119907208057
6,3,0.05,23,1000,4320.78305620136,720.1305093668933,1.0,77.83460868275894
6,3,0.05,24,1000,4387.974672713498,731.3291121189163,1.0,81.81968583225775
6,3,0.05,25,1000,4061.9408859628197,676.9901476604699,1.0,135.6470738762239
6,3,0.05,26,1000,4409.556615542554,734.9261025904257,1.0,86.22172362935
6,3,0.05,27,1000,4361.732377489364,726.9553962482273,1.0,76.75242264840283
6,3,0.05,28,1000,4383.661077878157,730.6101796463595,1.0,123.83229797955046
6,3,0.05,29,1000,4446.743519227327,741.1239198712211,1.0,93.25881791874723
6,3,0.05,30,1000,4560.723944248472,760.1206573747454,1.0,96.90160711966527
6,3,0.05,31,1000,4325.089988336453,720.8483313894088,1.0,75.30996967166094
6,3,0.05,32,1000,4447.9356006469225,741.3226001078204,1.0,99.11154642343551
6,3,0.05,33,1000,4455.253304120904,742.542217353484,1.0,92.30696015381943
6,3,0.05,34,1000,3602.2153872020895,600.3692312003483,1.0,68.69271528141036
6,3,0.05,35,1000,4555.567012636068,759.261168772678,1.0,86.72925345487148
6,3,0.05,36,1000,4448.401344490866,741.400224081811,1.0,81.28949116271647
6,3,0.05,37,1000,4459.013492530769,743.1689154217948,1.0,90.88248070096634
6,3,0.05,38,1000,4310.253192806404,718.3755321344006,1.0,99.76064932333135
6,3,0.05,39,1000,4303.674099209869,717.2790165349783,1.0,89.08735460323584
6,3,0.05,40,1000,4408.8383075249985,734.8063845874998,1.0,90.55684718968259
6,3,0.05,41,1000,4452.507041802573,742.0845069670955,1.0,80.11357443108817
6,3,0.05,42,1000,4436.670379734637,739.4450632891062,1.0,91.03823137896113
6,3,0.05,43,1000,4314.360732355774,719.0601220592957,1.0,82.58487445751508
6,3,0.05,44,1000,4313.733309839709,718.9555516399515,1.0,59.973655856426134
6,3,0.05,45,1000,4482.73169472524,747.1219491208734,1.0,108.85070550037668
6,3,0.05,46,1000,4439.331679870877,739.888613311813,1.0,78.47954533381169
6,3,0.05,47,1000,4348.264394212162,724.7107323686937,1.0,80.98684247631955
6,3,0.05,48,1000,4399.494689641731,733.2491149402886,1.0,118.62070018633368
6,3,0.05,49,1000,4322.9646512005,720.4941085334167,1.0,105.6744775728449
6,3,0.1,0,1000,4409.449629911522,734.9082716519202,1.0,67.66758166083365
6,3,0.1,1,1000,4389.460512700874,731.5767521168123,1.0,70.740077098809
6,3,0.1,2,1000,4426.517906796405,737.7529844660676,1.0,63.82599290002564
6,3,0.1,3,1000,4356.573446314168,726.0955743856947,1.0,61.7691709228175
6,3,0.1,4,1000,4426.955193121171,737.8258655201952,1.0,67.16868412054744
6,3,0.1,5,1000,4424.142282502564,737.3570470837607,1.0,74.65063507501797
6,3,0.1,6,1000,4446.977608291926,741.1629347153211,1.0,57.862811097922865
6,3,0.1,7,1000,4454.7560046804465,742.4593341134077,1.0,97.14224051168684
6,3,0.1,8,1000,4346.819918472906,724.4699864121509,1.0,69.7598368260567
6,3,0.1,9,1000,4467.5290228705235,744.5881704784206,1.0,54.15095702089258
6,3,0.1,10,1000,4437.75615605125,739.6260260085418,1.0,72.56374067303625
6,3,0.1,11,1000,4422.7393888995575,737.1232314832596,1.0,77.07736441779262
6,3,0.1,12,1000,4479.866768973131,746.6444614955218,1.0,77.46372495943614
6,3,0.1,13,1000,4360.749488599358,726.7915814332264,1.0,70.3400529446667
6,3,0.1,14,1000,4451.8870365656,741.9811727609334,1.0,86.02707197018572
6,3,0.1,15,1000,4506.673854923909,751.1123091539848,1.0,64.21019991752945
6,3,0.1,16,1000,4493.1702023498,748.8617003916333,1.0,84.82995834301899
6,3,0.1,17,1000,4398.247507542115,733.0412512570192,1.0,77.1412890121436
6,3,0.1,18,1000,4377.31470934098,729.55245155683,1.0,178.96747184523727
6,3,0.1,19,1000,4448.708534562778,741.4514224271297,1.0,90.39655114287888
6,3,0.1,20,1000,4372.59717369037,728.7661956150617,1.0,49.240534715273746
6,3,0.1,21,1000,4366.410649856625,727.7351083094376,1.0,90.2049410361584
6,3,0.1,22,1000,4402.088240021341,733.6813733368903,1.0,50.26203822777859
6,3,0.1,23,1000,4386.063267099,731.0105445165,1.0,59.96251494080244
6,3,0.1,24,1000,4428.904677929333,738.1507796548889,1.0,88.70984458909638
6,3,0.1,25,1000,4406.904085216187,734.4840142026978,1.0,88.43754800654372
6,3,0.1,26,1000,4426.989399987606,737.8315666646009,1.0,71.14142781508934
6,3,0.1,27,1000,4467.099313100975,744.516552183496,1.0,84.97574488567983
6,3,0.1,28,1000,4418.522963066249,736.4204938443748,1.0,63.46196890016835
6,3,0.1,29,1000,4402.596611847873,733.7661019746455,1.0,59.33955638480512
6,3,0.1,30,1000,4465.9999226474,744.3333204412334,1.0,72.85464479091246
6,3,0.1,31,1000,4322.691908214626,720.4486513691044,1.0,70.41646839952934
6,3,0.1,32,1000,4430.050534625791,738.3417557709653,1.0,82.6379819271745
6,3,0.1,33,1000,4426.534503669388,737.7557506115646,1.0,69.26817361511837
6,3,0.1,34,1000,4484.229545594617,747.3715909324361,1.0,97.73670715096569
6,3,0.1,35,1000,4436.229187630335,739.3715312717226,1.0,66.97833844213898
6,3,0.1,36,1000,4215.681845045492,702.6136408409153,1.0,58.29558831898625
6,3,0.1,37,1000,4393.129864266986,732.1883107111644,1.0,70.78818809454788
6,3,0.1,38,1000,4336.813215316065,722.8022025526775,1.0,67.7591384276911
6,3,0.1,39,1000,4451.6139197667735,741.9356532944622,1.0,68.79681363106081
6,3,0.1,40,1000,4474.982782897332,745.830463816222,1.0,66.52273060067255
6,3,0.1,41,1000,4438.650351872985,739.7750586454976,1.0,77.76220872365711
6,3,0.1,42,1000,4357.027087187579,726.1711811979299,1.0,67.87203405012802
6,3,0.1,43,1000,4397.85710435275,732.9761840587917,1.0,163.01582302394425
6,3,0.1,44,1000,4435.485054300423,739.2475090500706,1.0,53.20834822193364
6,3,0.1,45,1000,4416.09493853944,736.0158230899066,1.0,62.3506059599013
6,3,0.1,46,1000,4412.73170793861,735.4552846564351,1.0,76.14441411429297
6,3,0.1,47,1000,4425.1412556168225,737.5235426028038,1.0,75.18339759819968
6,3,0.1,48,1000,4480.2827838537105,746.7137973089517,1.0,95.592018615487
6,3,0.1,49,1000,4374.784341263436,729.1307235439059,1.0,54.807213756546595
6,3,0.2,0,1000,4354.235632656037,725.7059387760061,1.0,36.02917633261149
6,3,0.2,1,1000,4372.776015521291,728.7960025868819,1.0,42.453597500424834
6,3,0.2,2,1000,4396.957109057547,732.8261848429246,1.0,45.991087572094685
6,3,0.2,3,1000,4412.037762582717,735.3396270971194,1.0,48.89612808051915
6,3,0.2,4,1000,4316.987707972389,719.4979513287316,1.0,43.074775741584304
6,3,0.2,5,1000,4492.219535319856,748.7032558866426,1.0,45.93053736484274
6,3,0.2,6,1000,4304.4774088838985,717.4129014806498,1.0,39.84901002167126
6,3,0.2,7,1000,4428.024950077577,738.0041583462629,1.0,43.976076847532205
6,3,0.2,8,1000,4393.308883709765,732.2181472849608,1.0,34.34433098415227
6,3,0.2,9,1000,4391.111792438372,731.8519654063953,1.0,42.14702132021349
6,3,0.2,10,1000,4221.226015229777,703.5376692049628,1.0,26.77641585402316
6,3,0.2,11,1000,4388.821835048467,731.4703058414111,1.0,42.66611288627836
6,3,0.2,12,1000,4339.0285328803,723.1714221467167,1.0,31.990944820713423
6,3,0.2,13,1000,4434.62479066888,739.1041317781468,1.0,51.98669737533689
6,3,0.2,14,1000,4372.817582175559,728.8029303625932,1.0,33.30175641613456
6,3,0.2,15,1000,4338.246098094977,723.0410163491629,1.0,36.443768409700844
6,3,0.2,16,1000,4397.847369223147,732.9745615371912,1.0,31.749342431086458
6,3,0.2,17,1000,4266.701239289312,711.1168732148853,1.0,38.99667895498277
6,3,0.2,18,1000,4310.111419271545,718.3519032119242,1.0,29.94103792340804
6,3,0.2,19,1000,4362.206174155835,727.0343623593058,1.0,51.73674736451629
6,3,0.2,20,1000,4398.421063864346,733.0701773107244,1.0,31.03991652171159
6,3,0.2,21,1000,4338.277252846295,723.0462088077157,1.0,22.329560196519758
6,3,0.2,22,1000,4300.942252601042,716.8237087668404,1.0,37.35377971218842
6,3,0.2,23,1000,4405.095543772559,734.1825906287598,1.0,47.91332175206587
6,3,0.2,24,1000,4425.751808902278,737.625301483713,1.0,45.079614338939635
6,3,0.2,25,1000,4349.492642629222,724.9154404382037,1.0,40.13695791556488
6,3,0.2,26,1000,4272.249163015442,712.0415271692403,1.0,42.22710835799705
6,3,0.2,27,1000,4384.086955182001,730.681159197,1.0,51.29090014072597
6,3,0.2,28,1000,4368.536114752872,728.089352458812,1.0,41.777582748067616
6,3,0.2,29,1000,4338.513072737125,723.0855121228542,1.0,30.230861521663993
6,3,0.2,30,1000,4437.478429727971,739.5797382879952,1.0,50.850517275512765
6,3,0.2,31,1000,4313.306498507023,718.8844164178372,1.0,50.814709002142145
6,3,0.2,32,1000,4338.325675249674,723.0542792082789,1.0,26.633834087834835
6,3,0.2,33,1000,4282.987311185767,713.8312185309611,1.0,38.14601239866046
6,3,0.2,34,1000,4422.484421968017,737.0807369946696,1.0,45.5461211512998
6,3,0.2,35,1000,4399.314346329675,733.2190577216124,1.0,43.80983769811138
6,3,0.2,36,1000,4420.936708325287,736.8227847208813,1.0,38.98596798148066
6,3,0.2,37,1000,4318.924936599065,719.8208227665109,1.0,37.481665492763675
6,3,0.2,38,1000,4446.506669114763,741.0844448524605,1.0,52.40489478669111
6,3,0.2,39,1000,4409.235727000024,734.8726211666707,1.0,51.050208188526724
6,3,0.2,40,1000,4299.463125146671,716.5771875244451,1.0,31.01845564351721
6,3,0.2,41,1000,4463.024708255731,743.8374513759551,1.0,30.63100386354022
6,3,0.2,42,1000,4306.756348576806,717.792724762801,1.0,29.129439024157147
6,3,0.2,43,1000,4419.584891605427,736.5974819342379,1.0,46.20860720139742
6,3,0.2,44,1000,4309.115534124429,718.1859223540715,1.0,41.991772950525565
6,3,0.2,45,1000,4451.807988953044,741.9679981588406,1.0,52.712178242478
6,3,0.2,46,1000,4369.855575301699,728.3092625502832,1.0,61.16166640051857
6,3,0.2,47,1000,4364.9995054789215,727.4999175798202,1.0,45.117115936521365
6,3,0.2,48,1000,4375.409572210505,729.2349287017508,1.0,44.647643927290666
6,3,0.2,49,1000,4411.981475070857,735.3302458451429,1.0,39.79569628061128
6,3,0.3,0,1000,4236.033248122567,706.0055413537611,1.0,17.94628269194462
6,3,0.3,1,1000,4310.280107096678,718.3800178494463,1.0,15.09590203627055
6,3,0.3,2,1000,4430.88045773661,738.480076289435,1.0,27.38336500182699
6,3,0.3,3,1000,4420.596003066626,736.7660005111043,1.0,18.54534395034952
6,3,0.3,4,1000,4263.545119082156,710.5908531803593,1.0,19.42859577916109
6,3,0.3,5,1000,4404.5030487039,734.0838414506501,1.0,20.149649010338887
6,3,0.3,6,1000,4265.7329563193525,710.955492719892,1.0,27.350024625688054
6,3,0.3,7,1000,4362.012343777657,727.0020572962762,1.0,19.699725532350662
6,3,0.3,8,1000,4343.611794500267,723.9352990833778,1.0,20.710162807122554
6,3,0.3,9,1000,4293.0247580863725,715.5041263477287,1.0,22.061194698000737
6,3,0.3,10,1000,4251.595752953216,708.5992921588694,1.0,34.01733574204674
6,3,0.3,11,1000,4230.837291499161,705.1395485831936,1.0,10.290846273086727
6,3,0.3,12,1000,4338.449926838272,723.0749878063788,1.0,13.210927620172036
6,3,0.3,13,1000,4272.407126575152,712.0678544291919,1.0,23.46520727424335
6,3,0.3,14,1000,4347.00543493536,724.5009058225601,1.0,12.084582326477541
6,3,0.3,15,1000,4422.118640705268,737.019773450878,1.0,32.15088542161212
6,3,0.3,16,1000,4296.3390527600095,716.056508793335,1.0,32.29875117988126
6,3,0.3,17,1000,4333.1661112212605,722.1943518702101,1.0,25.03249078690525
6,3,0.3,18,1000,4238.139947169478,706.3566578615796,1.0,9.586212875834404
6,3,0.3,19,1000,4232.458109254932,705.4096848758221,1.0,16.021308625615575
6,3,0.3,20,1000,4256.842528574563,709.4737547624272,1.0,22.83313315087755
6,3,0.3,21,1000,4353.782321676183,725.6303869460304,1.0,17.424813191238393
6,3,0.3,22,1000,4311.681971404655,718.6136619007758,1.0,23.829599965522434
6,3,0.3,23,1000,4272.5650817373025,712.0941802895504,1.0,15.096045138763069
6,3,0.3,24,1000,4257.537337843122,709.5895563071871,1.0,20.953364542237487
6,3,0.3,25,1000,4293.668126740627,715.6113544567711,1.0,33.91517483794518
6,3,0.3,26,1000,4323.401453735806,720.5669089559677,1.0,4.790184378378244
6,3,0.3,27,1000,4287.4677376843365,714.5779562807228,1.0,11.46701893729822
6,3,0.3,28,1000,4300.362353860948,716.7270589768247,1.0,30.452158233757757
6,3,0.3,29,1000,4379.3673533028,729.8945588838001,1.0,12.54812566037558
6,3,0.3,30,1000,4344.944958841334,724.1574931402223,1.0,12.092440308358473
6,3,0.3,31,1000,4197.011574842039,699.5019291403399,1.0,15.62058381098033
6,3,0.3,32,1000,4351.890614915331,725.3151024858885,1.0,34.82205398564582
6,3,0.3,33,1000,4341.6863900184435,723.6143983364072,1.0,24.448528375482724
6,3,0.3,34,1000,4254.9626668176215,709.1604444696036,1.0,18.381443007057115
6,3,0.3,35,1000,4250.711257702963,708.4518762838271,1.0,11.784786515847031
6,3,0.3,36,1000,4391.571699817219,731.9286166362032,1.0,21.547185251690717
6,3,0.3,37,1000,4342.241642865191,723.7069404775319,1.0,28.865371595007566
6,3,0.3,38,1000,4434.961214685825,739.1602024476375,1.0,16.118385690189676
6,3,0.3,39,1000,4266.934147767607,711.1556912946012,1.0,28.961755713486845
6,3,0.3,40,1000,4249.03809479289,708.173015798815,1.0,17.022644406084808
6,3,0.3,41,1000,4296.291930425935,716.0486550709892,1.0,19.086721621937187
6,3,0.3,42,1000,4313.82318957392,718.9705315956534,1.0,31.709427741973833
6,3,0.3,43,1000,4343.490530102851,723.9150883504752,1.0,36.11670210203976
6,3,0.3,44,1000,4419.747223804659,736.6245373007765,1.0,39.002218620747655
6,3,0.3,45,1000,4343.122371137397,723.8537285228995,1.0,29.526058779804963
6,3,0.3,46,1000,4333.265498758317,722.2109164597196,1.0,14.712084892406347
6,3,0.3,47,1000,4334.382664982847,722.3971108304745,1.0,23.409291887364684
6,3,0.3,48,1000,4272.917309595462,712.152884932577,1.0,25.960906565300487
6,3,0.3,49,1000,4296.022509706401,716.0037516177335,1.0,24.441396862927807
